word1,word2,language_similarity
hippo,lion,0.11122265227309484
deer,lion,0.15604593807451264
pigeon,lion,0.06789229823846428
zebra,lion,0.22412993862760391
giraffe,lion,0.20420247997847113
gorilla,lion,0.2018073642303582
flamingo,lion,0.2909618280127414
llama,elephant,0.09515199553827534
sheep,elephant,0.07662300482202193
pig,elephant,0.09720989203467191
lion,elephant,0.23038975662475503
elephant,elephant,1
crow,elephant,0.041221721271104274
bat,elephant,0.10683863727592935
goat,elephant,0.23893474614814803
shark,elephant,0.14779588696872603
swan,elephant,0.014357050117148084
panda,elephant,0.0909517655012046
skunk,elephant,0.2660821992547571
hippo,elephant,0.1502256208970188
deer,elephant,0.21897994359360176
pigeon,elephant,0.1153512207323467
zebra,elephant,0.30231409897283457
giraffe,elephant,0.21089057785885978
gorilla,elephant,0.3422584916182491
flamingo,elephant,0.25692932755216846
llama,crow,-7.945382267808396e-4
sheep,crow,0.09873026530893006
pig,crow,0.07219458889526831
lion,crow,0.07275367104457164
elephant,crow,0.041221721271104274
crow,crow,1
bat,crow,0.11722771086178577
goat,crow,0.11498148291037824
shark,crow,0.11745310592519813
swan,crow,0.03738803797685682
panda,crow,0.09059952585379975
skunk,crow,0.20522933077610359
hippo,crow,0.07124172265120142
deer,crow,0.1607004000147848
pigeon,crow,0.2647629226991056
zebra,crow,0.06522308542466926
giraffe,crow,0.08547470064313258
gorilla,crow,0.1186745351552707
flamingo,crow,0.24098235796598708
llama,bat,0.023684790061296607
sheep,bat,0.11563971654578194
pig,bat,0.014132992476456795
lion,bat,0.04291587120014269
elephant,bat,0.10683863727592935
crow,bat,0.11722771086178577
bat,bat,1
goat,bat,0.03296615577531049
shark,bat,-0.018842893290122856
swan,bat,0.03368361489806246
panda,bat,0.07997167870683286
skunk,bat,0.23589756351730157
hippo,bat,0.10467412111517317
deer,bat,0.15505159713562053
pigeon,bat,0.10121969011788694
zebra,bat,0.013356430762957928
giraffe,bat,-0.019351063210262982
gorilla,bat,0.18786069540183314
flamingo,bat,0.059184988458230975
llama,goat,0.13889469987933206
sheep,goat,0.2577173251649305
pig,goat,0.2159040369348238
lion,goat,0.20148304827279656
elephant,goat,0.23893474614814803
crow,goat,0.11498148291037824
bat,goat,0.03296615577531049
goat,goat,1
shark,goat,0.24725204347639282
swan,goat,0.08646988522721577
panda,goat,0.03152633825586476
skunk,goat,0.2256792421114673
hippo,goat,0.1564942117217213
deer,goat,0.27784689263589135
pigeon,goat,0.06012034804615278
zebra,goat,0.33520511829506994
giraffe,goat,0.10538304257851946
gorilla,goat,0.16893743446870857
flamingo,goat,0.22517947552149747
llama,shark,0.14959793039333974
sheep,shark,0.1413142579050092
pig,shark,0.10562142087654694
lion,shark,0.2132240796913256
elephant,shark,0.14779588696872603
crow,shark,0.11745310592519813
bat,shark,-0.018842893290122856
goat,shark,0.24725204347639282
shark,shark,1
swan,shark,0.0927750089959655
panda,shark,0.10420993906916458
skunk,shark,0.20037043308914804
hippo,shark,0.08032213607001384
deer,shark,0.18381509827350476
pigeon,shark,0.0928377475567265
zebra,shark,0.15490499488060008
giraffe,shark,0.10286712707731062
gorilla,shark,0.09801020477470604
flamingo,shark,0.1948384761446716
llama,swan,0.0834830946214856
sheep,swan,0.10382159787357122
pig,swan,0.126267921010999
lion,swan,0.1032436901351991
elephant,swan,0.014357050117148084
crow,swan,0.03738803797685682
bat,swan,0.03368361489806246
goat,swan,0.08646988522721577
shark,swan,0.0927750089959655
swan,swan,1
panda,swan,0.11910645523068378
skunk,swan,0.0688291912697657
hippo,swan,0.05391084572863509
deer,swan,0.0485565583560292
pigeon,swan,0.11672741214773841
zebra,swan,0.058261170356656504
giraffe,swan,0.11013666921513135
gorilla,swan,0.12022312966639827
flamingo,swan,0.0238633704072577
llama,panda,-0.0025456735424163927
sheep,panda,0.11751310793750223
pig,panda,0.1341240374716223
lion,panda,0.16338299661583192
elephant,panda,0.0909517655012046
crow,panda,0.09059952585379975
bat,panda,0.07997167870683286
goat,panda,0.03152633825586476
shark,panda,0.10420993906916458
swan,panda,0.11910645523068378
panda,panda,1
skunk,panda,0.2139992592135633
hippo,panda,0.11724787761609726
deer,panda,0.24421570527216432
pigeon,panda,0.016456609394011047
zebra,panda,0.14811984000356965
giraffe,panda,0.17908163403786037
gorilla,panda,0.14596352812804803
flamingo,panda,0.15609183539371846
llama,skunk,0.01633802841426395
sheep,skunk,0.1567456763712825
pig,skunk,0.1496156787080627
lion,skunk,0.12626475743439217
elephant,skunk,0.2660821992547571
crow,skunk,0.20522933077610359
bat,skunk,0.23589756351730157
goat,skunk,0.2256792421114673
shark,skunk,0.20037043308914804
swan,skunk,0.0688291912697657
panda,skunk,0.2139992592135633
skunk,skunk,1
hippo,skunk,0.10049941119639536
deer,skunk,0.45105038896641897
pigeon,skunk,0.03326845485989299
zebra,skunk,0.09620072152982438
giraffe,skunk,0.16260821630452943
gorilla,skunk,0.2968194475420287
flamingo,skunk,0.25577175055037776
llama,hippo,0.12380471637839344
sheep,hippo,0.16710954207060214
pig,hippo,0.22599090044809822
lion,hippo,0.11122265227309484
elephant,hippo,0.1502256208970188
crow,hippo,0.07124172265120142
bat,hippo,0.10467412111517317
goat,hippo,0.1564942117217213
shark,hippo,0.08032213607001384
swan,hippo,0.05391084572863509
panda,hippo,0.11724787761609726
skunk,hippo,0.10049941119639536
hippo,hippo,1
deer,hippo,0.15054063067487414
pigeon,hippo,0.013232904595944896
zebra,hippo,0.09746950614654096
giraffe,hippo,0.1878245601026223
gorilla,hippo,0.21931736595963475
flamingo,hippo,0.20756627969093186
llama,deer,0.10518954742509175
sheep,deer,0.23037866618140668
pig,deer,0.09983839133862922
lion,deer,0.15604593807451264
elephant,deer,0.21897994359360176
crow,deer,0.1607004000147848
bat,deer,0.15505159713562053
goat,deer,0.27784689263589135
shark,deer,0.18381509827350476
swan,deer,0.0485565583560292
panda,deer,0.24421570527216432
skunk,deer,0.45105038896641897
hippo,deer,0.15054063067487414
deer,deer,1
pigeon,deer,0.07467923368094148
zebra,deer,0.13347317784793666
giraffe,deer,0.18526433392002264
gorilla,deer,0.12808447290402658
flamingo,deer,0.19268049015783068
llama,pigeon,0.05757581302162987
sheep,pigeon,0.163277192846235
pig,pigeon,0.05816666773668065
lion,pigeon,0.06789229823846428
elephant,pigeon,0.1153512207323467
crow,pigeon,0.2647629226991056
bat,pigeon,0.10121969011788694
goat,pigeon,0.06012034804615278
shark,pigeon,0.0928377475567265
swan,pigeon,0.11672741214773841
panda,pigeon,0.016456609394011047
skunk,pigeon,0.03326845485989299
hippo,pigeon,0.013232904595944896
deer,pigeon,0.07467923368094148
pigeon,pigeon,1
zebra,pigeon,0.036672499821407
giraffe,pigeon,0.16003824775827918
gorilla,pigeon,0.18428666488181142
flamingo,pigeon,0.07624129680250748
llama,zebra,0.17253338967269954
sheep,zebra,0.15409128403296013
pig,zebra,0.07230541296489255
lion,zebra,0.22412993862760391
elephant,zebra,0.30231409897283457
crow,zebra,0.06522308542466926
bat,zebra,0.013356430762957928
goat,zebra,0.33520511829506994
shark,zebra,0.15490499488060008
swan,zebra,0.058261170356656504
panda,zebra,0.14811984000356965
skunk,zebra,0.09620072152982438
hippo,zebra,0.09746950614654096
deer,zebra,0.13347317784793666
pigeon,zebra,0.036672499821407
zebra,zebra,1
giraffe,zebra,0.3836187288747988
gorilla,zebra,0.2526631192268402
flamingo,zebra,0.41406024393722846
llama,giraffe,0.016381954652128553
sheep,giraffe,0.09915319227797133
pig,giraffe,0.06345986996128054
lion,giraffe,0.20420247997847113
elephant,giraffe,0.21089057785885978
crow,giraffe,0.08547470064313258
bat,giraffe,-0.019351063210262982
goat,giraffe,0.10538304257851946
shark,giraffe,0.10286712707731062
swan,giraffe,0.11013666921513135
panda,giraffe,0.17908163403786037
skunk,giraffe,0.16260821630452943
hippo,giraffe,0.1878245601026223
deer,giraffe,0.18526433392002264
pigeon,giraffe,0.16003824775827918
zebra,giraffe,0.3836187288747988
giraffe,giraffe,1
gorilla,giraffe,0.4337931617617723
flamingo,giraffe,0.2061875053545628
llama,gorilla,0.05165096846375155
sheep,gorilla,0.14041416156532144
pig,gorilla,0.1193208882953616
lion,gorilla,0.2018073642303582
elephant,gorilla,0.3422584916182491
crow,gorilla,0.1186745351552707
bat,gorilla,0.18786069540183314
goat,gorilla,0.16893743446870857
shark,gorilla,0.09801020477470604
swan,gorilla,0.12022312966639827
panda,gorilla,0.14596352812804803
skunk,gorilla,0.2968194475420287
hippo,gorilla,0.21931736595963475
deer,gorilla,0.12808447290402658
pigeon,gorilla,0.18428666488181142
zebra,gorilla,0.2526631192268402
giraffe,gorilla,0.4337931617617723
gorilla,gorilla,1
flamingo,gorilla,0.2352747738565509
llama,flamingo,0.0715581992645096
sheep,flamingo,0.13035809308230728
pig,flamingo,0.22615104373028913
lion,flamingo,0.2909618280127414
elephant,flamingo,0.25692932755216846
crow,flamingo,0.24098235796598708
bat,flamingo,0.059184988458230975
goat,flamingo,0.22517947552149747
shark,flamingo,0.1948384761446716
swan,flamingo,0.0238633704072577
panda,flamingo,0.15609183539371846
skunk,flamingo,0.25577175055037776
hippo,flamingo,0.20756627969093186
deer,flamingo,0.19268049015783068
pigeon,flamingo,0.07624129680250748
zebra,flamingo,0.41406024393722846
giraffe,flamingo,0.2061875053545628
gorilla,flamingo,0.2352747738565509
flamingo,flamingo,1
